상권_코드,월_평균_소득_금액,소득_구간_코드,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,총_생활인구_수,남성_생활인구_수,여성_생활인구_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,교육_amount,기타_개인_서비스_amount,보건_amount,소매업_amount,스포츠_및_오락관련_서비스업_amount,식료품_amount,음료_amount,음식점_amount,의류_미용_amount,주점업_amount,교육_prob,기타_개인_서비스_prob,보건_prob,소매업_prob,스포츠_및_오락관련_서비스업_prob,식료품_prob,음료_prob,음식점_prob,의류_미용_prob,주점업_prob,1년생존율,3년생존율,5년생존율,전체_임대료,1층_임대료,1층외_임대료,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
2110001,4453865.6875,8.0625,98.5,61.4375,110.1875,53.5625,1121.375,526.5,594.875,185.6875,165.625,101.6875,177.25,207.6875,283.4375,105.0,81.125,51.125,74.25,92.0,123.0,80.6875,84.5,50.5625,103.0,115.6875,160.4375,426.8125,10.75,416.0625,818.125,488.5625,329.5625,2.375,94.9375,220.625,189.875,204.625,105.6875,0.0,36.4375,129.375,129.25,131.5625,61.9375,2.375,58.5,91.25,60.625,73.0625,43.75,169135.6875,76116.375,93019.3125,29403.0,17857.1875,16599.5,25636.3125,28682.5625,50957.25,45867.3125,37086.0,19547.875,19024.8125,25940.75,21669.75,23677.1875,23626.4375,23669.1875,23606.4375,23416.0,25097.625,26042.875,370590798.0,5107237.0,0.0,505321828.0,598275229.0,6073597713.0,607096249.0,11208918695.0,18200570.0,2060302149.0,0.016,0.0,0.0,0.022,0.027,0.27,0.027,0.498,0.001,0.091,82.55,58.325,48.65,87481.0,97709.0,77253.125,2.525,2.7921875,1.4211647727272727,0.031107954545454546,3.3566761363636366,0.055965909090909094,0.26718749999999997,124770293.91711648,7880.295951704546,63.97890625,36.08806818181818,11.67578125,12.049076704545454,14.136363636363637,13.301917613636364,13.052982954545454,20.18586647727273,16.00177556818182,7.664417613636363,7.0144886363636365,16.26981534090909,20.3546875,30.92997159090909,17.909801136363637,65.30980113636363,34.75092329545455,0.8644176136363636,6.9772727272727275,11.357102272727273,25.188423295454545,32.84644886363636,22.912002840909093,78940081.42088068,45830212.496235795,14233494.29950284,15623307.932173295,16554619.914985795,15409132.22578125,17119527.0484375,23702209.89786932,22128002.598366477,4373169.327485795,15020106.162286932,33272290.459801137,22551741.145241477,37640479.634517044,11912507.18778409,70800164.09410511,35958290.44240057,597503.1649857955,7411110.404048296,13320271.450355114,26215111.038920455,32751582.706178978,26462900.940696023,5193.918821022728,2686.377130681818,987.3413352272728,1022.3737215909091,1068.476278409091,1038.2965198863637,1077.430965909091,1377.8910511363638,1308.4860795454545,283.0346590909091,1545.6644176136363,2151.210653409091,1380.4524147727273,1852.2899857954544,667.6438210227273,4888.031321022727,2458.8526988636363,109.5104403409091,911.9071022727272,1150.841903409091,1733.157315340909,2038.0345170454545,1403.7140625,6.1024857954545455,9.25,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,4.5625
2110002,3363814.0,7.0,131.375,60.9375,110.1875,53.5625,637.1875,308.1875,329.0,83.4375,50.1875,60.375,84.5625,98.6875,259.9375,41.8125,25.125,29.125,48.0625,50.875,113.1875,41.625,25.0625,31.25,36.5,47.8125,146.75,341.5,22.625,318.875,519.0625,131.6875,387.375,0.625,145.3125,146.75,128.0625,64.0,34.3125,0.5625,23.625,30.5625,42.0625,18.375,16.5,0.0625,121.6875,116.1875,86.0,45.625,17.8125,306075.375,139607.6875,166467.875,55616.0625,36722.5625,34156.5,45805.5,45349.75,88425.125,69465.625,65098.0,38923.875,39739.25,52938.8125,39909.8125,43555.6875,44624.0,44910.625,44907.6875,44070.5625,42244.0,41763.0,8997902538.0,484582572.0,55403322576.0,20688725250.0,2420562864.0,36193245595.0,1889424017.0,7766370190.0,4182985045.0,9869733931.0,0.059,0.003,0.361,0.135,0.016,0.236,0.012,0.051,0.027,0.064,69.35,51.625,42.05,82199.9375,88622.0,21421.375,3.6965081207921764,4.143891284584009,1.605796967909971,0.07417747800874736,2.512589224286206,0.13682429111995675,0.4473831637918325,501852760.78831404,31548.169512783184,76.01519991768637,24.077036340852132,14.370966325126542,16.225558074106836,15.308526678215145,14.372880577669664,15.926815967615116,15.697871209887463,8.438786611135683,2.83203566514325,9.723851141333727,23.923837473585927,23.50393277925205,30.220576717529116,10.010986872819304,55.76798153471915,44.318621461742595,0.9563972738218094,11.0281033466018,13.08298257899651,30.265499686716794,26.546054320851148,18.257943572165708,419021666.71026385,82831094.07805021,87100651.02167551,85711151.31149764,80163800.88720177,76280505.85579005,89765557.63409887,56001993.58609084,26829100.49195937,9974290.851863114,84996198.09483865,131894343.31841353,137220219.3346439,108074454.22350606,29693254.965048805,245794162.25182503,213532504.7142183,3137017.9442521743,40398890.077554025,63182376.790116526,106612415.91049668,112785860.9304849,133226652.84157069,24011.600119016905,7536.569393766278,4786.827469715957,4836.159900824365,4773.9358915057255,4660.616315298049,4954.060541672809,4304.9808660745,3231.5885276917784,1528.2359068627452,5849.646626062706,6345.881186575507,6309.531728678314,7999.509884545923,3515.364180057988,17561.709362100104,13575.698055340557,887.7680647697675,6381.697932637968,5654.243959009043,6618.5871351172045,6446.506473751781,5148.741909000442,8.177260706914344,18.6875,2.6875,0.0,0.3125,0.6875,3.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2110003,3540374.0,7.0,115.5625,57.875,110.1875,53.5625,3218.0625,1526.0,1692.0625,571.1875,453.5625,388.8125,529.0625,560.0625,715.375,279.0625,244.875,185.125,233.8125,253.5625,329.5625,292.125,208.6875,203.6875,295.25,306.5,385.8125,1244.625,33.5,1211.125,411.9375,261.75,150.1875,4.1875,42.5625,73.25,127.625,106.6875,57.625,3.875,24.75,35.9375,82.9375,73.625,40.625,0.3125,17.8125,37.3125,44.6875,33.0625,17.0,342128.1875,153718.75,188409.6875,61143.875,39969.1875,37309.625,53728.875,54121.3125,95855.3125,105273.125,73433.5,36685.875,34801.3125,47937.625,43996.875,48700.5625,48607.8125,48828.6875,48644.1875,47976.25,49313.8125,50057.125,2570594071.0,2629855017.0,3105969423.0,2650944603.0,1604389679.0,9002154945.0,4420813010.0,2158432305.0,2501788936.0,3406234768.0,0.075,0.077,0.091,0.078,0.047,0.264,0.13,0.063,0.073,0.1,79.2,58.199999999999996,46.875,86738.25,101398.8125,72077.75,3.6590609232914724,3.8963217248257296,2.3463794754698646,0.09778606849545064,2.423578674694235,0.09010932600749534,0.2372608015342569,95171953.4665868,6104.032655274847,81.48266945413684,18.60400887357409,16.24166454704927,16.602756965786142,15.80005969854368,16.347518728675766,16.691973366386982,12.700930844888225,5.937781015863109,2.8042992492506222,7.864809950622307,21.06975091106241,30.280496433549924,28.79004933509367,9.437144805201156,49.6027295861821,50.49696408399212,1.976289337516454,10.252861732989022,13.39796655480294,31.20686626731392,21.9858480176701,21.43090000436253,71679590.63210727,23492362.834479533,14141681.055650849,13962021.477124544,14197239.295473998,14128185.498984294,15250463.304873586,14776402.171078645,8715960.663400887,4815775.408262155,9258799.575637018,19290877.735046633,22261635.065255772,26231628.67784758,13313237.004537648,46635027.010763146,41750826.31580818,1231929.779939604,10492367.2292132,12677464.858377555,22567408.403396957,21151998.040421247,20264149.120661154,4487.953351289199,1616.079303985647,919.0924816917022,883.0287387529307,881.9800472826288,874.6862284370008,929.1658551249369,896.6648857784727,719.4144182071742,396.0942912639208,911.0876147929852,1167.9894586206658,1232.148482797396,1542.1769376906677,854.535870109211,3432.0296934793,2483.0223297874472,281.7219228566268,1355.5504781162033,936.7509646735691,1269.6798638329317,1240.204038992726,831.3890372724254,6.647838011424968,15.6875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.6875,0.0,0.0,0.0,0.0,6.25
2110004,2658326.3125,6.0,155.125,77.8125,110.1875,53.5625,478.375,226.625,251.75,60.625,58.125,50.3125,83.1875,69.0625,157.0625,32.75,31.125,27.75,37.1875,33.375,64.4375,27.875,27.0,22.5625,46.0,35.6875,92.625,243.25,0.0,243.25,35.4375,15.0,20.4375,0.0,3.0,4.1875,7.875,16.25,4.125,0.0,1.0,0.3125,3.25,7.9375,2.5,0.0,2.0,3.875,4.625,8.3125,1.625,351290.625,163252.625,188038.3125,66913.0625,40235.0,46160.25,55841.4375,51143.375,90997.25,73244.9375,70743.625,44925.3125,47045.0625,68182.0625,47149.875,49896.9375,50598.25,50751.25,50429.875,49900.3125,49893.1875,49821.125,1635571272.0,421611212.0,1308580114.0,0.0,73872722.0,475232837.0,172134376.0,8128904457.0,0.0,131131136.0,0.13,0.034,0.104,0.0,0.006,0.038,0.014,0.646,0.0,0.01,69.35,51.625,42.05,82199.9375,88622.0,21421.375,1.9190701659451659,2.0447443181818183,2.455357142857143,0.03660714285714286,2.7578125,0.05223214285714285,0.12567415223665224,98158853.25707522,2858.9730835137084,73.73149801587302,26.381854256854258,16.535529401154403,14.426661706349206,14.909787608225107,13.802153228715728,14.092273178210679,16.61777371933622,9.777493686868686,2.685790945165945,7.35464917027417,18.97392676767677,24.037430104617606,37.31375586219336,9.843253968253968,56.89077831890332,43.24325622294372,1.1565543831168832,10.965712932900432,13.165818903318904,27.551386634199133,26.560450487012986,20.823320256132757,63013039.74703057,35145813.51004464,10871451.929200487,13065481.30568182,13694275.023532197,11968729.044203192,13413102.444412878,17954997.164702833,17190816.34534181,809641.8871708153,4613188.149661796,22925333.673031654,21946146.07323683,40289495.940597944,7575047.533376172,51954801.478966,36488071.43616071,385598.1129103535,4898145.086205808,9431340.774950396,26229512.086122386,25191029.04537563,22307247.96622475,2049.6968163780666,809.2762671356421,392.05111607142857,382.7671672077922,420.3722966269841,418.4563649891775,436.04987148268395,445.3739222582972,363.9023448773449,15.21740395021645,242.60792523448774,821.5415065836941,679.9935583513709,926.1317775974026,173.4809117965368,1454.4055352633477,1201.0510980339104,47.03614944083694,265.49480744949494,318.65078463203463,587.0353354978355,721.0109262265512,716.2968479437229,4.6219539141414145,5.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2110005,3696801.3125,7.1875,117.25,58.1875,110.1875,53.5625,1809.25,862.125,947.125,293.125,248.375,217.75,295.5625,297.625,456.8125,160.3125,119.5625,98.375,135.0,140.625,208.25,132.8125,128.8125,119.375,160.5625,157.0,248.5625,739.5,0.9375,738.5625,831.4375,402.375,429.0625,2.625,107.25,247.0,232.3125,152.6875,89.5625,0.5,29.8125,106.625,124.0,90.9375,50.5,2.125,77.4375,140.375,108.3125,61.75,39.0625,220974.125,95172.1875,125801.3125,33780.0625,25445.9375,27484.625,34420.875,38135.125,61707.0625,56445.5625,44653.8125,25620.1875,25397.3125,37264.3125,31592.25,31632.5,31598.8125,31677.5,31492.9375,31287.5,31262.25,32022.4375,8312291644.0,630466720.0,611687306.0,218231900.0,34988362.0,11285690531.0,1223388713.0,7427816408.0,1628886131.0,4966875391.0,0.225,0.017,0.017,0.006,0.001,0.305,0.033,0.201,0.044,0.134,79.2,58.199999999999996,46.875,86738.25,101398.8125,72077.75,2.5123979909946437,2.8257316468253966,1.3399801587301587,0.04208829365079365,1.800281570961718,0.055721872082166196,0.31333365583075334,113858482.01116712,6252.7090871710525,78.54227438234065,21.55230570298295,14.471830234286697,15.657413447835275,16.614914622647305,15.595272533355448,16.370229418521795,14.696721621762741,6.898038946938424,2.7103021032974595,8.338654041660524,21.567894076490244,23.19263868924763,32.448122757875076,11.963173059794093,47.72521672594476,52.36303166003243,1.6494954067153176,12.640366195820434,14.510750374711288,26.32671537913411,25.146177177011154,19.975109034842006,89447576.72450155,24410905.286665577,16008705.008192202,17442804.72437716,18606453.69308769,17496947.6136378,19892665.685206696,15134011.78990637,9276893.496759208,3538020.352189143,14203415.489680927,21769151.81544279,23297925.026926424,38644621.98570196,12405347.341225881,49842733.40902509,49174358.1881736,1002485.9274674124,11570826.027744684,13316859.605709203,34914506.954141214,22591082.379833467,15625008.941769674,4598.405578783048,1654.3035083880043,848.5224390633447,918.0486068111455,938.5018299425033,929.8800421703769,963.452660795678,952.4478507466583,701.855657641346,369.7921261487051,861.8678718088113,1309.6066601860043,1106.2575169157576,1723.832423545076,881.3524885666986,3314.0402299406605,2739.711101551366,143.25611151807215,1304.5873008962358,1131.586193885449,1590.6470994428473,1207.3564506010737,676.489609209912,4.869398104636591,17.75,2.6875,1.0,0.0,0.0,1.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,5.3125
2110006,4192709.25,8.0625,107.6875,63.9375,110.1875,53.5625,689.0625,326.3125,362.75,69.5,70.75,76.625,95.375,121.3125,255.5,40.5,39.25,33.4375,45.6875,59.75,107.6875,29.0,31.5,43.1875,49.6875,61.5625,147.8125,379.75,0.0,379.75,28.1875,14.25,13.9375,0.0,3.3125,9.5,5.375,4.9375,5.0625,0.0,1.75,5.375,1.8125,2.0625,3.25,0.0,1.5625,4.125,3.5625,2.875,1.8125,13470.5625,6324.3125,7146.375,1943.9375,1338.5,1090.625,2476.75,2207.5,4413.3125,3310.8125,3155.75,1612.125,1579.875,2105.25,1707.1875,1771.0625,1820.5625,1843.5,1804.1875,1794.375,2132.4375,2304.375,860676901.0,0.0,0.0,142045.0,0.0,2358168428.0,1119258455.0,1749513401.0,0.0,3834761707.0,0.087,0.0,0.0,0.0,0.0,0.238,0.113,0.176,0.0,0.386,79.2,58.199999999999996,46.875,86738.25,101398.8125,72077.75,1.6238095238095238,1.655654761904762,2.00625,0.04791666666666667,3.572916666666667,0.05416666666666667,0.03184523809523809,114496557.91041666,8230.297321428572,62.96607142857143,37.090178571428574,8.427678571428572,9.607142857142858,14.5625,14.889285714285714,15.76607142857143,20.836011904761904,16.29702380952381,1.6532738095238095,5.908333333333333,26.847916666666666,26.92470238095238,29.237202380952382,9.502083333333333,45.724404761904765,54.364285714285714,0.6675595238095238,15.509821428571428,16.463988095238093,33.25922619047619,20.822916666666668,13.508333333333333,66173548.375892855,48323009.53452381,7630948.428571429,8775828.710119048,16198261.316964285,15997310.72470238,17571199.195535716,25605088.558333334,22717920.976190478,2328321.342857143,6179723.657738095,32600523.684821427,33037837.42202381,30762908.575,9587243.22797619,50767558.28571428,57664824.26964286,786799.1946428572,21432871.938095238,23035569.69732143,29843555.84285714,22471967.510119047,10861618.54672619,4798.8,3431.4973214285715,647.8815476190476,730.8869047619048,1122.5458333333333,1088.0696428571428,1209.4160714285715,1724.0083333333332,1707.488988095238,350.0729166666667,793.1651785714286,2007.4169642857144,2298.2886904761904,1990.2059523809523,791.1476190476191,4071.6940476190475,3952.234821428571,119.87678571428572,2101.8151785714285,1911.8142857142857,1750.4919642857142,1492.7967261904762,647.478869047619,4.056845238095238,3.3125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3125
2110007,2848213.5625,6.0625,87.5625,63.3125,110.1875,53.5625,2040.625,933.3125,1107.3125,316.125,278.8125,284.25,329.3125,329.6875,502.4375,153.9375,130.25,139.6875,160.0625,141.8125,207.5625,162.1875,148.5625,144.5625,169.25,187.875,294.875,908.3125,0.0,908.3125,244.375,148.375,96.0,1.5625,46.75,74.1875,58.125,38.9375,24.8125,1.4375,22.25,49.0625,36.375,22.875,16.375,0.125,24.5,25.125,21.75,16.0625,8.4375,379383.0625,172656.0,206726.875,79229.6875,42888.3125,50665.9375,64817.0625,52522.5,89259.625,114241.625,80702.0,39325.0625,37247.9375,55624.5,52241.8125,53878.875,53597.875,53871.25,53451.75,53122.25,54436.6875,57024.125,0.0,0.0,0.0,8562871135.0,0.0,1824865027.0,283919397.0,314780168.0,0.0,0.0,0.0,0.0,0.0,0.593,0.0,0.126,0.02,0.022,0.0,0.0,81.05,59.725,47.425,146022.375,179441.5,112603.25,1.4572916666666667,1.6409226190476192,5.608928571428572,0.11413690476190476,4.354166666666667,0.06979166666666667,0.1836309523809524,142555178.6235119,5209.949553571429,68.75119047619047,31.33511904761905,11.889880952380953,13.122321428571428,14.448660714285714,14.201488095238096,15.269940476190477,19.001488095238095,12.37797619047619,5.067410714285714,8.625892857142857,24.616815476190474,23.096130952380953,27.845833333333335,11.022619047619047,56.23556547619047,43.90327380952381,0.8089285714285714,19.98467261904762,23.20907738095238,24.877827380952382,20.317559523809525,11.019791666666666,115167105.31101191,27388073.3125,28027716.817410715,16177761.244940476,21627101.905059524,22115125.373511903,27219399.970089287,17682686.19732143,9705387.115178572,3273233.9276785715,23011891.035863094,31987461.021875,43311808.08392857,31924330.094791666,9046454.459375,47800223.02901786,24795278.29464286,236158.69300595237,8793242.179910714,16457835.683333334,17740393.04910714,16819789.87291667,12548081.88125,3418.4511904761907,1791.4983630952381,645.2566964285714,651.8205357142857,686.3732142857143,683.7505952380952,751.2501488095238,973.8002976190476,817.6980654761904,220.33511904761906,853.4550595238095,985.2705357142858,1092.9824404761905,1366.9755952380951,690.9308035714286,2772.0720238095237,1972.930357142857,60.699553571428574,1052.958482142857,1183.9854166666667,1047.9925595238096,937.9773809523809,461.3983630952381,3.043154761904762,13.75,1.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,5.0
2110008,3455097.375,7.0,67.875,54.6875,110.1875,53.5625,5414.1875,2434.625,2979.5625,898.3125,660.0625,806.0,1002.625,825.8125,1221.375,423.6875,305.4375,380.0,437.0625,382.6875,505.75,474.625,354.625,426.0,565.5625,443.125,715.625,2321.375,42.875,2278.5,607.0,384.8125,222.1875,0.8125,74.8125,119.75,145.625,159.5625,106.4375,0.0,29.25,62.75,97.5,112.4375,82.875,0.8125,45.5625,57.0,48.125,47.125,23.5625,1311905.0625,552095.375,759810.0,249190.5625,172310.3125,197226.0625,240212.3125,178040.1875,274926.3125,411523.875,282470.5625,145277.25,129621.5,174282.3125,168729.125,188887.375,188219.0625,188415.1875,189729.375,187063.5,183344.6875,186246.6875,714104679.0,1910083971.0,2465927064.0,6685692306.0,0.0,52788012178.0,14215565578.0,25674151254.0,3133607929.0,10643292307.0,0.006,0.016,0.02,0.055,0.0,0.436,0.117,0.212,0.026,0.088,84.15,61.25,47.05,120647.9375,157845.25,83450.3125,5.387637384410248,5.74038501650149,2.34435698028511,0.23938707211149116,3.3338420224411607,0.2166409541892113,0.35274763209124155,291778771.23279154,16526.159827367384,72.48138691116202,27.629065513464408,12.075902563914651,13.340730210517036,15.338826350938888,14.624420482760064,17.304244984289962,17.618916890986323,10.028369390115548,1.8263858916501345,6.910186862737462,23.407247242179775,28.35252514074853,32.12904952601261,7.619128271362155,42.55192317013391,57.55282168710017,2.092461423734381,20.101371918658277,23.099143814636694,24.392490870140325,18.68050701042877,11.810416012457337,205471077.64700672,86307693.58578478,36133282.39777836,37476915.12230354,41949063.61560602,41642017.097618654,48269799.41370016,51342163.58117964,34965530.004605144,4183074.205400999,17048547.973969553,70569998.77391283,79048185.4095095,96000975.49740574,24927989.372592892,110029328.15749893,158838892.0328571,3240115.2597705633,49907094.687584504,57058331.299918145,65092493.249839455,54972573.738916084,38597370.10652592,12072.911060654062,4453.248766713325,2212.8115387474463,2302.7369958966674,2498.3757435955545,2519.5066261906477,2539.4801562237462,2466.1399899646585,1987.1087767486658,317.0048971289067,1494.2016177406877,4835.30436155006,4195.471662822764,4482.957250953798,1201.2200371711692,6242.128675292584,9768.403571546432,862.6964831543013,4394.158152909701,3330.0249061418062,3367.0344745265807,2634.0055788697914,1422.857443141254,9.750752602820162,22.6875,0.0,0.0,0.0,0.0,1.0,0.3125,0.0,0.0,0.0,1.6875,0.0,0.0,1.375,6.875,0.0,0.0,0.0,0.0,4.3125
2110009,3876968.3125,7.4375,80.8125,51.3125,110.1875,53.5625,1805.125,872.8125,932.3125,249.8125,259.4375,254.5,317.6875,319.0,404.6875,141.0,148.1875,119.375,142.5,138.1875,183.5625,108.8125,111.25,135.125,175.1875,180.8125,221.125,773.375,4.0,769.375,714.3125,345.8125,368.5,0.3125,150.375,239.1875,173.625,103.125,47.6875,0.25,64.4375,115.875,81.5,52.5625,31.1875,0.0625,85.9375,123.3125,92.125,50.5625,16.5,192423.25,89872.4375,102550.5,27079.625,24561.875,23806.3125,32775.1875,30665.875,53534.5,56091.1875,40870.25,21455.1875,20497.25,28262.6875,25246.3125,26936.1875,27020.6875,27295.6875,27061.625,26975.3125,28472.75,28660.5,5092380390.0,463102400.0,0.0,2970772749.0,0.0,3994531788.0,7179536464.0,16820031451.0,548545893.0,2294300396.0,0.129,0.012,0.0,0.075,0.0,0.101,0.182,0.427,0.014,0.058,79.2,58.199999999999996,46.875,86738.25,101398.8125,72077.75,3.161183954933955,3.483593142968143,3.6320887445887444,0.11952561327561327,5.290609390609391,0.15589722777222778,0.32240918803418805,214211134.4281857,6763.629358141859,64.3541684010434,35.7407856032856,9.765534465534465,11.57073933011433,14.881383893883894,12.25460026085026,16.102103105228107,20.503412559662557,15.26659763847264,0.8959047896547897,3.8810318154068155,19.342625083250084,26.591771076146077,39.24717123154623,10.16835594960595,45.49732697857698,54.61150308025308,0.6957743645243646,16.69260773948274,21.538331807081807,26.199232364857366,22.28229131979132,12.729286338661339,138239114.66842046,75972019.75976524,21520620.80063166,24504825.590224013,31830761.548233364,27052630.33303745,33330276.396293983,42136653.565576434,33835366.194188796,1543688.641434607,6282141.664460539,38532015.57424034,47245622.52586372,91671481.31843087,28936184.70375562,88398169.52052878,90539141.02919511,1029664.7321119852,29381721.22183615,35995662.74589993,51590692.6087038,39718474.52563444,21221094.875786368,4109.712510753136,2653.9168473887225,619.7925935175936,801.0858974358974,885.0546245421245,810.4441711066711,993.3352241508492,1381.812241924742,1272.1046054639805,119.57667055167055,453.09043976856475,1309.5241078366078,1582.4540494227995,2449.701703157953,849.2823874042624,3255.3325986513487,3013.463355741481,97.96895049395049,1610.6654383810635,1392.6427846459096,1397.7170253357754,1151.7507548007547,618.6700192168943,7.073080738705738,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,3.0
